Var1,Freq
Green-headed Sunbird ssp viridisplendens,2
Gull-billed Tern ssp aranea,2
Halictidae unknown,2
Hare or rabbit unknown,2
House Sparrow ssp niloticus,2
Hybrid Common Eider x Common Merganser,2
Indian Skipper,2
Italian Honeybee,2
Killer Whale ecotype B-Small,2
Lesser Honeyguide ssp minor,2
Montane Guinea Pig,2
Mountain pine,2
Necklaced Spinetail ssp maculata,2
One-spotted Prepona,2
Orange-breasted Laughingthrush,2
Orea Banner,2
Pale-legged Hornero ssp tricolor,2
Palma Rock Grasshopper,2
Parrot-billed Seedeater ssp devronis,2
Phayre's Squirrel,2
Pied Monarch ssp kaupi,2
Pine Grosbeak ssp leucura,2
Plumbeous Rail ssp landbecki,2
Queen Olga's Snowdrop,2
RÃ¼ppell's Starling ssp purpuroptera,2
Red-browed Pardalote,2
Red-throated Bee-eater ssp frenatus,2
Rufous Fishing Owl,2
Sand cockle,2
Seven-rayed scallop,2
Seychelles Day Gecko,2
Shining Sunbeam ssp cupripennis,2
Shiny Cowbird ssp occidentalis,2
Smooth Saddle Bush-cricket,2
Snowy-browed Flycatcher ssp annamensis,2
Speckle-chested Piculet,2
Speckle-fronted Weaver ssp emini,2
Spot-flanked Gallinule ssp crassirostris,2
Spotted False Monitor,2
Spotted Owlet ssp brama,2
Squirrel Cuckoo ssp nigricrissa,2
Threebanded garden slug,2
Timor Cuckoo-Dove,2
Tumbes Pewee,2
Twin-flower daphne,2
Variable Hawk ssp fjeldsai,2
Vinous-breasted Starling ssp leucocephalus,2
Weepin Crack-willow,2
White-crowned Sparrow ssp gambelii,2
White-lored Gnatcatcher,2
White-tipped Sicklebill,2
Yellow-billed Duck ssp ruppelli,2
Adder's-tongue Spearwort,2
African Blue Flycatcher ssp longicauda,2
African Thrush ssp saturatus,2
American Pygmy Kingfisher ssp stictoptera,2
Australasian Swamphen ssp samoensis,2
Bamenda Apalis,2
Banded Anole,2
Basque Wide-winged Bush-cricket,2
Bindweed dwarf-morning-glory,2
Black-throated Trogon ssp rufus,2
Black Hawk-Eagle ssp serus,2
Black Myotis,2
Blotchbelly Anole,2
Brook's House Gecko,2
Brown Honeyeater ssp ocularis,2
Buffy Pipit ssp vaalensis,2
Cachabi robber frog,2
Cape Thorntail,2
Cardinal Myzomela ssp lifuensis,2
Cochineal prickly-pear,2
Common Lancehead,2
Crested Lark ssp arenicola,2
Dark Fruit-eating Bat,2
Divi divi,2
Eastern Meadowlark ssp praticola,2
Edible banana,2
Elegant Euphonia ssp vincens,2
Fly-specked moonsnail,2
Giraffe weevil,2
Golden dewdrops,2
Goldspotted Eel,2
Grassland Sparrow ssp humeralis,2
Gray Sac-winged Bat,2
Green Crombec ssp flaviventris,2
Green Rat Snake,2
Grey-necked Wood Rail ssp avicenniae,2
Hairy Big-eared Bat,2
Heller's Broad-nosed Bat,2
Himalayan Serow,2
Hoary Bat,2
Horned Lark ssp leucolaema,2
Imbricated liverwort,2
Jamaican feverplant,2
Jerdon's Baza ssp ceylonensis,2
Johanna's Sunbird ssp fasciatus,2
Largescaled bulls-eye,2
MacKinnon's Swallowtail,2
Marbled Cat,2
Meller's Chameleon,2
Mexican Fox Squirrel,2
Mexican Greater Funnel-eared Bat,2
Mutton snapper,2
Northern Little Yellow-eared Bat,2
Oriental false hawksbeard,2
Ouvea Parakeet,2
Peters' Disk-winged Bat,2
Rana Chachi,2
Red-bellied Grackle,2
Red-billed Tropicbird ssp indicus,2
Red-legged Honeycreeper ssp cyaneus,2
Red-vented Bulbul ssp melanchimus,2
Redgal,2
Rhinoceros Iguana,2
Roadside Hawk ssp petulans,2
Rufous-faced Crake,2
Rufous Shrikethrush,2
Sea beard,2
Seba's Short-tailed Bat,2
Shining Bronze Cuckoo ssp lucidus,2
Shiny abra,2
Sixbanded coralfish,2
Slender snake millipede,2
Southern Yellow Bat,2
Spix's Disk-winged Bat,2
Spotted Cucumber Beetle,2
Spotted Puffbird ssp tamatia,2
Spotted Tody-Flycatcher ssp maculatum,2
Stripe-headed Round-eared Bat,2
Striped Owl ssp clamator,2
Striped Yellow-eared Bat,2
Sun Lark ssp modesta,2
Taiwan Japalure,2
Tawny-flanked Prinia ssp melanorhyncha,2
Todd's Sirystes,2
Velvet-tamarind,2
Velvetbean,2
Velvety Fruit-eating Bat,2
Vinous-breasted Starling ssp burmannicus,2
Warui,2
White-throated Shrike-Tanager ssp leucothorax,2
Whitemouth dayflower,2
Whitesnow,2
Yellow-bellied Gecko,2
Yellow-fronted Tinkerbird ssp extoni,2
Yellowish Pipit,2
Yellowtail hamlet,2
Alpine-geranium,2
Angolan Epauletted Fruit Bat,2
Ashy Storm Petrel,2
Asian tiger mosquito,2
Autumn Emperor Moth,2
Azores Cone-head,2
Ball Python,2
Black-collared Barbet ssp irroratus,2
Black-headed Greenfinch,2
Black-lored Cisticola,2
Black-winged Snowfinch ssp adamsi,2
Black Crowned Crane ssp ceciliae,2
Black hamlet,2
Bronze Frog/Northern Green Frog,2
Brown-necked Parrot ssp suahelicus,2
Brown garden eel,2
Caribbean Manatee,2
Colombian Night Monkey,2
Cozumel Island Coati,2
Dark-sided Flycatcher ssp sibirica,2
Eurasian Jay ssp interstinctus,2
European Goldfinch ssp brevirostris,2
False Dotted Border White,2
Fiery Skimmer,2
Firefly unknown,2
Forest Double-collared Sunbird,2
Forest White,2
Ghost Yellow,2
Great-tailed Grackle ssp loweryi,2
Indigo hamlet,2
Kidneyweed,2
Least Adder's-tongue,2
Lesser Seedcracker,2
Long Tail Admiral,2
Madagascan Pygmy Kingfisher ssp madagascariensis,2
Madiera cranesbill,2
Magnificent Riflebird ssp magnificus,2
Marsh Tchagra ssp anchietae,2
Moluccan Dwarf Kingfisher,2
Mongolian Gazelle,2
Montane Tiny Greenbul,2
New Guinea Bronzewing,2
Northern Black Flycatcher ssp lugubris,2
Porcupinefish,2
Pygmy Fruit-eating Bat,2
Red forklet moss,2
Redeye,2
Reticulate Blood Bee,2
Reunion Harrier,2
Robin Accentor ssp muraria,2
Rufous Fieldwren ssp rubiginosus,2
Sailfin molly,2
Saltmarsh Sparrow,2
Schmidt's Whip Snake,2
Selangor Silvery Langur,2
Slender filefish,2
Spangled Kookaburra,2
Spotted risso,2
Tsavo Sunbird,2
Uluguru Bushshrike,2
Wafer-ash,2
Western Bowerbird ssp guttata,2
Western Moose,2
White-bibbed Fruit Dove ssp bellus,2
White-crested Helmetshrike ssp concinnatus,2
White-quilled Rock Pigeon ssp albipennis,2
Wingpod purslane,2
Wood Pipit,2
Youth-and-age,2
Zebra snail,2
Aleutian maidenhair fern,2
Alpine Bilberry,2
American Dipper ssp ardesiacus,2
Aran Island Bumblebee,2
Black-cheeked Lovebird,2
Black-faced Grosbeak,2
Black-headed Lapwing ssp latifrons,2
Black-headed Siskin,2
Black-tailed Treecreeper,2
Black Ground Bug,2
Blackbelly Rosefish,2
Canada Jay ssp obscurus,2
Canadian Tiger Swallowtail,2
Cloncurry Ringneck,2
Coppersmith Barbet ssp delicus,2
Cousin German,2
Double-banded Courser ssp gracilis,2
Ear Moth agg,2
Elegant Trogon ssp canescens,2
European Liverleaf,2
Eyed flounder,2
Fringed rock tripe lichen,2
Grace's Warbler,2
Himalayan clematis,2
Himalayan Woodpecker ssp albescens,2
Iranian knapweed,2
Keeled Skimmer (ssp coerulescens),2
Ladybells,2
North Atlantic Right Whale,2
Red-fronted Parrotlet,2
Red-necked Grebe ssp holbollii,2
Red-vented Bulbul ssp cafer,2
Rose acacia,2
Rosy razorfish,2
Scaly Thrush ssp dauma,2
Short-toed Snake Eagle ssp gallicus,2
Slender chickweed,2
Somali Courser ssp littoralis,2
Sonne's arnica,2
Spiny Medick,2
Spotted Dove ssp suratensis,2
Steeplebush Spirea,2
Talus fritillary,2
Tormentil Nomad Bee,2
Tree Hole mosquito,2
Walking catfish,2
Western rattlesnake-plantain,2
White bog orchid,2
Wild dividivi,2
Yellow-cheeked Becard ssp xanthogenys,2
Yellow-green Finch,2
Yucatan Wren,2
Aardwolf ssp cristata,2
Atlantic / Indian Yellow-nosed Albatross,2
Bent-line Carpet,2
Black-fronted Duiker,2
Brown-chested Martin ssp fusca,2
Bullfrog,2
Cerulean Warbler,2
Coal Tit ssp aemodius,2
Common Blackbird ssp aterrimus,2
Crau Stone Grasshopper,2
Floreana Mockingbird,2
Glittering-throated Emerald ssp fluviatilis,2
Greater Bulldog Bat,2
Greater Grison,2
Grey Sibia,2
Hard Tick unknown,2
Hawk's-beard Nomad Bee,2
Hedgehog Clover,2
Iceland Arctic Fox,2
Italian Newt,2
Kermes Yellow Underwing,2
Lace-shrub,2
Minute Fruit Bat,2
Northern Leaf-tail Gecko,2
Pavonine Cuckoo,2
Pleasing Poison Frog,2
Plover spec,2
Red-backed Furrow Bee,2
Rose Flea Beetle,2
Ruddy Highflyer,2
Russel Lupin,2
Wavy grubfish,2
Yellow-bellied Flowerpecker,2
Azerbaijan Lizard,2
Black Grouse ssp britannicus,2
Broomrape,2
Brussels-sprout,2
Cantor's Dusky Leaf Monkey,2
Coastal Pantropical Spotted Dolphin,2
Collared Grosbeak,2
Colorado blue columbine,2
Common Hawk-Cuckoo ssp ciceliae,2
Corn Bunting ssp buturlini,2
East Asian Finless Porpoise,2
Florist's Cyclamen,2
Gal's leatherjacket,2
Gervais' Beaked Whale,2
Goose Foot Starfish,2
Grey-chinned Minivet ssp griseogularis,2
Lettered Aracari ssp humboldti,2
Malayan Free-tailed Bat,2
Medium Bent-winged Bat,2
Moluccan Naked-backed Fruit Bat ssp magna,2
Orange-headed Tanager,2
Philibert's fern moss,2
Ross,2
Rough bullseye,2
Rufous-bellied Tit,2
Spotted paddleworm,2
Storax,2
Swallow-tailed Kite ssp forficatus,2
Variegated Skipper,2
Westralian baldchin groper,2
White-cheeked Nuthatch,2
Woodpecker unknown,2
Adriatic Mussel,2
Andean Swallow,2
Aruba Whiptail,2
Bloodberry,2
Blotched nerite,2
Blue lotus,2
Cannonball tree,2
Cinnamon Teal ssp cyanoptera,2
Common Blossom Bat,2
Common nut clam,2
Cranchâ€™s Nut Crab,2
Crimson Sunbird ssp labecula,2
Delta-fronted Sylph,2
Dwarf Flying Fox,2
Fairy Gerygone ssp flavida,2
Great Roundleaf Bat,2
Grey Francolin ssp interpositus,2
Hardtail,2
Horned Lark ssp praticola,2
Killdeer ssp ternominatus,2
Lilac-breasted Roller ssp lorti,2
Limpkin ssp elucus,2
Lunar underwing,2
Marula,2
Mauritanian Toad,2
Moluccan Naked-backed Fruit Bat,2
Mozambique Spitting Cobra,2
Nuttall's violet,2
Old wife,2
Pale Garlic,2
Pamela,2
Rock Bush Quail,2
Roth's Tree Frog,2
Rusty-margined Flycatcher ssp hellmayri,2
Shearwater unknown,2
Slaty-tailed Trogon ssp hoffmanni,2
Sombre Tit ssp lugens,2
Southern Flying Squirrel,2
Spineless Caper,2
Tammar Wallaby,2
Tenerife Laurel Bush-cricket,2
Turkmenian Fox,2
Violet-fronted Brilliant,2
White-breasted Nuthatch ssp carolinensis,2
White-throated Kingfisher ssp saturatior,2
White wormwood,2
Yellow-headed Caracara ssp chimachima,2
Yellow-ridged Toucan,2
Yellow Patch White,2
Zimmer's Flatbill ssp obscuriceps,2
African Finfoot ssp petersii,2
African Stonechat ssp stonei,2
Anteater Chat ssp cryptoleuca,2
Apulian Stone Grasshopper,2
Arafura Fantail ssp dryas,2
Australian Magpie ssp hypoleuca,2
Australian Reed Warbler ssp australis,2
Azure Kingfisher ssp ruficollaris,2
Bar-shouldered Dove ssp headlandi,2
Baron's Mantella,2
Black-headed Snake,2
Black scorpionfish,2
Blyth's Rosefinch,2
Bounty Shag,2
Brown Howler Monkey,2
"Brown trout, lacustrine morph",2
Chatham Parakeet,2
Cinereous Tit ssp hainanus,2
Common Crag Lizard,2
Common Jery ssp debilis,2
Common Waxbill ssp damarensis,2
Crested Lark ssp kleinschmidti,2
Crested Malimbe,2
Crowned Lapwing ssp xerophilus,2
Dusky Myzomela ssp obscura,2
Emperor Tamarin,2
European panopea,2
Glassy Sweeper,2
Golden-headed Cisticola ssp lineocapilla,2
Golden trevally,2
Greater Bilby,2
Greater Racket-tailed Drongo ssp ceylonicus,2
Greater Rhea ssp albescens,2
Green-backed Gerygone ssp darwini,2
Grey Cuckooshrike ssp caesia,2
Hairy-fruited Cornsalad,2
Harlequin-flower,2
Italian barbel,2
Jamaican forget-me-not,2
Kidneyleaf mudplantain,2
Lesser Honeyguide ssp teitensis,2
Little Kingfisher ssp ramsayi,2
Lobsterclaw,2
Macedonian Long-tailed Tit,2
Miombo Rock Thrush ssp hylophilus,2
Northern Black Korhaan ssp damarensis,2
Olive Bee-eater ssp alternans,2
Oriental Cuckoo,2
Oriental Dollarbird ssp waigiouensis,2
Oriental Skylark ssp wattersi,2
Patagonian Tinamou,2
Perennial Glasswort,2
Pilotbird ssp sandlandi,2
Pointed cingula,2
Princess-feather,2
Raccoon butterflyfish,2
Red-tailed Black Cockatoo ssp naso,2
Red goatfish,2
Retz's Helmetshrike ssp retzii,2
Rock Stork's-bill,2
Short-toed Rock Thrush ssp brevipes,2
Silver-backed Butcherbird ssp argenteus,2
Southern Rockhopper Penguin ssp filholi,2
Spangled Drongo ssp baileyi,2
Spike-heeled Lark ssp macdonaldi,2
Spotted Quail-thrush ssp punctatum,2
Stinkbug spec.,2
Stonewash Dropwing,2
Subantarctic Snipe ssp perseverance,2
Sugar gum,2
Sweet-potato,2
Temminck's Courser ssp aridus,2
Thai mahseer,2
Thick-billed Ground Pigeon,2
Three-striped Skimmer,2
Turkeyfoot,2
Twayblade unknown,2
Waxflower,2
White-banded Mockingbird,2
Yellow-footed Gull,2
Yellow-fronted Canary ssp vansoni,2
Yellow-tufted Honeyeater ssp melanops,2
Yellow Thornbill ssp nana,2
Balcan spined loach,2
Bicolored Conebill ssp bicolor,2
Blue agapanthus,2
Chameleon cichlid,2
Copper Seedeater,2
Crowned Squirrelfish,2
Curved Sedge,2
Deignan's Prinia,2
Delta Prawn,2
Double-banded Banner,2
Eastern Alpine Bush-cricket,2
Freshwater angelfish,2
Giant Onion,2
Giant Viper's-bugloss,2
Great Plains wild rye,2
Ground Cuckooshrike,2
Hound needlefish,2
Irish Saxifrage,2
Least Seedsnipe ssp rumicivorus,2
Orange peat moss,2
Osprey unknown,2
Ouachita Map Turtle,2
Oyster thief,2
Pasta Wheat,2
Pinhead Wisp,2
Pleske's Racerunner,2
Robust Rainbow-skink,2
Rose-of-Sharon,2
Rufous-collared Sparrow ssp hypoleuca,2
Shiny-leaved Willow,2
Short-tailed Paradigalla,2
Slate-colored Hawk,2
Southern Guanaco,2
Spangled emperor,2
Spike heath,2
The Basker,2
Two-tailed Tiger Swallowtail,2
White-tailed Deer ssp goudotti,2
Wrinkled Hornbill ssp corrugatus,2
Anise burnet saxifrage,2
Apricot Sulphur,2
Asian Grass Lizard,2
Bar-throated Apalis ssp spelonkensis,2
Bearded Reedling ssp russicus,2
Burr's Wide-winged Bush-cricket,2
Early Star-of-Bethlehem,2
Gosling's Apalis,2
Great Basin whiptail,2
Hair-crested Drongo ssp leucops,2
Himalayan Snowcock ssp sewerzowi,2
Hybrid Gadwall x Eurasian Wigeon,2
Hybrid Italian Sparrow x House Sparrow,2
Marbled white spot,2
Marram grass chelifer,2
Merlin ssp columbarius,2
Orange rock-posy lichen,2
Pineapple-guava,2
Purple Martin ssp subis,2
Rock Martin ssp pretoriae,2
Scorpion unknown,2
Slender-spined porcupine fish,2
Speckled Mousebird ssp integralis,2
Tiger Beetle Wasp,2
Usambara Forest Edge Grasshopper,2
Violet-tailed Sunbird,2
White-bellied Green Pigeon ssp sieboldii,2
Whitejacket,2
Zephyr Blue,2
Atlantic ancula,2
Black-collared Lovebird,2
Blyth's Frogmouth ssp continentalis,2
Brown Vetchling,2
Budak's Rock Lizard,2
Caribbean Duskywing,2
Crested Guineafowl ssp pucherani,2
Date mussel,2
Green-tailed Sunbird ssp ezrai,2
Hodgson's Hawk-Cuckoo,2
Hybrid Red Kite x Black Kite,2
Leafy broom,2
Mentawai Scops Owl,2
Mesquite,2
Milkvetch,2
Ornate Flycatcher ssp phoenicurus,2
Quick gloss,2
Robust bloom moss,2
Tall Ramping-fumitory,2
Warty sunken disk lichen,2
Witch-hazel,2
Acacia Pied Barbet ssp affinis,2
Acute spikerush,2
Andean Teal ssp altipetens,2
Annual Thymelaea,2
Arabian Honey Badger,2
Australian Pipit ssp bistriatus,2
Azure-breasted Pitta ssp steerii,2
Baglafecht Weaver ssp emini,2
Banded sweep,2
Black-crested Antshrike ssp pulchellus,2
Black-crowned Fulvetta,2
Black-crowned Tityra ssp albitorques,2
Blistered toadskin lichen,2
Blue-billed Curassow,2
Bluetail Day Gecko,2
Bluethroat ssp azuricollis,2
Bohor Reedbuck ssp bohor,2
Bristly mail shell,2
Brown-streaked Flycatcher,2
Brown cow-hair moss,2
Calycose mille graines,2
Chalk feather-moss,2
Chestnut-eared Bunting ssp fucata,2
Common Duiker ssp grimmia,2
Desert Cisticola ssp kalahari,2
Egyptian Slit-faced Bat,2
Emperor's candlesticks,2
Finger-root,2
Glorious Blue-Skipper,2
Gold Coast jasmine,2
Green Imperial Pigeon ssp aenea,2
Green Pheasant ssp tohkaidi,2
Holly-leaf mangrove,2
Large-billed Crow ssp osai,2
Lasimorpha,2
Lesser Spotted Woodpecker ssp minor,2
Little Sparrowhawk ssp minullus,2
Long-awn water grass,2
Magdalena Antbird,2
Mountain Hawk-Eagle ssp orientalis,2
Mountain Heath Dragon,2
Neddicky ssp ruficapilla,2
Orange-Striped Poison Frog,2
Pachystela,2
Pink jacaranda,2
Potato-bush,2
Preuss' dioscorea,2
Pririt Batis ssp pririt,2
Red Knot ssp canutus,2
Sandbowl snail,2
Shiny Cowbird ssp bonariensis,2
Soft elephantsfoot,2
Southern Black Tit ssp ravidus,2
Spiral-ginger,2
Spot-breasted Woodpecker ssp punctigula,2
Squirrel's-tail,2
Stripey,2
Tractrac Chat ssp tractrac,2
Triangular staghorn fern,2
Tufted Tit-Tyrant ssp parulus,2
Two-colored Snail-eater,2
Unidentified polychaete,2
Unidentified red algae,2
Western king wrasse,2
Western striped trumpeter,2
Whistling Green Pigeon ssp medioximus,2
White's-ginger,2
White Springtail,2
Wild custard-apple,2
Atlantic torpedo,2
Atlantic wolffish,2
Bell's Sparrow,2
Black-billed Mountain Toucan ssp nigrirostris,2
Black-headed blenny,2
Black-throated Sparrow ssp opuntia,2
Brown Thornbill ssp diemenensis,2
Canada Goose ssp interior,2
Cape Batis ssp hollidayi,2
Cape Eagle-Owl ssp mackinderi,2
Colombian Longtail Snake,2
Common Yellowthroat ssp trichas,2
Contracted Crab,2
Creamy-bellied Antwren,2
Cuban Amazon ssp leucocephala,2
Diomus Grizzled Skipper,2
Drongo unknown,2
Dull-colored Grassquit ssp pauper,2
Dwarf tellin,2
Eastern Atlantic Harbor Seal,2
Eastern Spinebill ssp dubius,2
Gilded Sapphire,2
Golden-whiskered Barbet ssp chrysopsis,2
Gorgeous Bushshrike ssp quadricolor,2
Grass Wren ssp graminicola,2
Grey-winged Trumpeter ssp napensis,2
Groundscraper Thrush ssp stierlingi,2
Guayaquil Woodpecker,2
Hog-plum,2
Indian copperleaf,2
Japanese Fire-bellied Newt,2
Junin Crake,2
Karoo Lark ssp guttata,2
Mali Firefinch,2
Mascarene Martin ssp borbonica,2
Menetries' Clouded Yellow,2
Pearl Kite ssp leonae,2
Red-legged Crake,2
Siberian Roe Deer,2
Silver-spike sedge,2
Slaty Brushfinch,2
Striated Fieldwren ssp diemenensis,2
Sunset-hibiscus,2
Superciliaried Hemispingus,2
Surattense nightshade,2
Suriname Rocket Frog,2
Thick-billed Green Pigeon ssp curvirostra,2
Thick-billed Siskin,2
Toucan Barbet ssp caucae,2
Traveler's tree,2
Warbling White-eye ssp montanus,2
Waxy Bedstraw,2
White-browed Bush Robin ssp formosanus,2
White-browed Robin-Chat ssp intermedia,2
White-winged Shrike-Tanager,2
Winding Cisticola ssp nyansae,2
Yellow-tufted Honeyeater ssp meltoni,2
Yellow Honeyeater ssp addenda,2
Arctic Blue,2
Arouss Al Ayn,2
Awned bedstraw,2
Bitter Bigfoot Webcap,2
Black-fronted Bushshrike,2
Bumble Bee Scarab Beetle unknown,2
Chestnut-headed Oropendola ssp ridgwayi,2
Cliff Flycatcher ssp sclateri,2
Copperback Quail-thrush ssp fordianum,2
Crescent wrasse,2
E. nevadense,2
Edible sea urchin,2
Fairy Yellow,2
Fire-fronted Bishop,2
Flag cabrilla,2
Flat-fruited rim-lichen,2
Green moss-shingle lichen,2
Grey-headed Canary-flycatcher ssp calochrysea,2
Grey-hooded Bush Tanager,2
Guava Skipper,2
Heldreich's Stone Grasshopper,2
Island major,2
Istrian chub,2
Japanese privet,2
Klug's Tawny Rockbrown,2
Lesser sulphur-cup lichen,2
Mistletoe Tyrannulet,2
Northern Hawk-Owl ssp tianschanica,2
Nylanders rock tripe lichen,2
Pigeon Guillemot ssp eureka,2
Powdered tube lichen,2
Powdery kidney lichen,2
Pride-of-India,2
Pygmy Marmoset,2
Red-fruited pixie-cup,2
Richweed,2
Rivulated rabbitfish,2
Rufous-breasted Flycatcher,2
Short-fringed knapweed,2
Sneezeweed,2
Spinster wrasse,2
Western toad,2
White-bellied Green Pigeon,2
White-collared Yuhina ssp ampelina,2
White-rumped Monjita,2
Wood dot lichen,2
Yellow collar stubble lichen,2
Bransfordâ€™s Litter Frog,2
Confused,2
Deer (Alces) unknown,2
Eastern Meadowlark ssp hippocrepis,2
Eurasian Nuthatch ssp persica,2
Four-lined Silverfish,2
Iberian Meadow Bush-cricket,2
Macaque unknown,2
Maroon Oriole ssp ardens,2
Pied Bush Chat ssp nilgiriensis,2
Purple Broom,2
River thyme moss,2
Shepherd's Beaked Whale,2
Silver burrweed,2
Slender arrowhead,2
Taiwan Bush Warbler,2
Western Rock Nuthatch ssp plumbea,2
Yellow Sally,2
Air commodore,2
Angel's-wings,2
Azure-winged Magpie ssp japonica,2
Bannerman's Turaco,2
Bismarck Crow,2
Black-chinned Sparrow,2
Black Dropwing,2
Borneon Leopard Cat,2
Burrowing Owl ssp pichinchae,2
Cape Grysbok,2
Chestnut-breasted Malkoha ssp oeneicaudus,2
Cinereous Conebill ssp fraseri,2
Dendritic sea slug,2
Eurasian Reed Warbler ssp fuscus,2
Five-horned smotherweed,2
Greek Fir,2
Long-billed Pipit ssp yamethini,2
Longspine Squirrelfish,2
Lusitanian Sand Grasshopper,2
Marbled Stone Grasshopper,2
Moon Orchid,2
Neddicky ssp silberbauer,2
Ochre-bellied Flycatcher ssp oleagineus,2
Paramo Pipit ssp bogotensis,2
Pseudoneptis,2
Rorqual unknown,2
Small Indian Civet,2
Thick-billed Vireo ssp cubensis,2
White-spotted Wattle-eye,2
Wingstem spurry,2
Wire-tailed Manakin ssp filicauda,2
African Firefinch ssp haematocephala,2
African Wall Gecko,2
Allen's Coral Snake,2
Amur Paradise Flycatcher,2
Arabian Sand Boa,2
Awned Canary-grass,2
Black-headed Canary ssp alario,2
Blue-winged Minla ssp wingatei,2
Buff-throated Saltator ssp intermedius,2
Bushveld Pipit,2
Cape Canary ssp Thompsonae,2
Chiriqui Glass Frog,2
Common Cactus Finch ssp scandens,2
Common Spotted Cuscus,2
Common Tody-Flycatcher ssp wetmorei,2
Common trumpetvine,2
Cope's Black-striped Snake,2
Coqui Francolin ssp hubbardi,2
Crested Goshawk ssp peninsulae,2
Crested Shriketit ssp leucogaster,2
Crimson Rosella ssp melanopterus,2
Double-banded Courser ssp granti,2
Downy Woodpecker ssp medianus,2
Eastern Skink,2
Eastern Spinebill ssp cairnsensis,2
Elegant Snake-eyed Skink,2
Eurasian Jay ssp pekingensis,2
False Fer-de-lance,2
Fiery-throated Fruiteater,2
Friedmann's Lark,2
Friendly Hawker,2
Galapagos Mockingbird ssp bauri,2
Giant sensitive-plant,2
Green-and-black Fruiteater ssp tallmanorum,2
Green Rosella ssp caledonicus,2
Grey-breasted Prinia ssp hodgsonii,2
Grey Currawong ssp arguta,2
Grey Falcon,2
Greyish Saltator ssp azarae,2
Himalayan Rubythroat ssp pectoralis,2
Indian Scimitar Babbler ssp travancoreensis,2
Josephine's moonsnail,2
Kalij Pheasant ssp crawfurdii,2
Lesser wanderer,2
Lesser Yellownape ssp chlorigaster,2
MacArthur's Mouse Lemur,2
Major Mitchell's Cockatoo ssp leadbeateri,2
Marsh Dancer,2
Masked Fruiteater,2
Milkweed,2
Murray River Turtle,2
Noisy Friarbird ssp corniculatus,2
